fnlwgt,age,educational-num,capital-gain,capital-loss,hours-per-week
104958,64,4,0,0,70
87218,34,13,0,0,45
106501,40,9,2829,0,50
115487,38,10,0,0,45
70160,22,10,0,0,40
29841,44,9,0,0,50
35723,59,13,99999,0,40
100032,39,9,0,0,15
33087,22,9,0,0,45
94331,37,8,0,0,40
97359,32,9,0,0,40
30912,28,12,0,0,40
77884,64,11,0,0,40
115511,43,10,0,2002,40
103596,31,9,0,0,55
89041,52,13,0,0,40
92717,41,10,0,1504,40
20308,38,9,0,0,40
38353,27,9,0,0,40
111916,65,15,0,0,10
24529,32,10,0,0,50
106791,66,9,0,0,40
112584,34,9,0,0,40
23856,17,7,0,0,20
45564,48,11,4650,0,50
103323,38,9,0,0,40
96480,30,14,0,0,60
93557,46,10,0,0,40
56841,48,10,0,0,40
33124,32,13,0,0,35
30713,73,9,0,0,10
106297,37,9,0,0,40
42166,56,13,0,0,40
46746,32,10,0,0,65
112077,39,9,0,0,40
72591,32,9,0,0,40
105803,37,14,0,0,40
115815,18,10,0,0,20
31558,26,13,0,0,90
36104,40,10,0,0,40
77392,51,6,0,0,60
86709,73,10,0,0,38
64102,59,6,0,0,40
115677,29,7,0,0,42
59056,66,6,0,0,40
108038,72,14,0,0,60
104476,58,10,0,1092,40
110083,30,11,0,0,40
110732,40,9,0,0,50
79874,28,10,0,0,37
87209,33,9,0,0,45
95864,46,10,0,0,40
115431,65,10,0,0,20
115198,55,5,0,0,48
31709,39,10,0,0,20
95918,21,10,0,0,43
64940,28,9,0,0,40
106910,57,9,0,0,40
32995,76,4,0,0,5
43587,21,10,0,0,30
85341,46,14,0,0,56
82823,41,9,5013,0,30
116489,21,10,0,0,40
34111,39,9,0,0,70
103524,27,9,0,0,35
107812,27,10,0,0,40
109162,26,9,0,0,25
112798,59,9,0,0,60
30612,33,10,0,0,40
105994,35,7,0,0,40
113090,57,9,0,0,40
49469,31,14,0,0,55
87282,38,11,0,0,40
84250,19,10,0,0,15
36085,59,15,15024,0,60
105363,58,9,0,0,40
34218,42,15,99999,0,80
23778,34,13,0,0,40
94208,37,2,0,0,35
100817,27,13,0,0,40
26842,23,11,0,0,30
68358,20,10,0,0,10
107096,53,13,0,1669,50
105252,67,10,0,0,20
81145,22,9,0,0,40
107991,39,10,0,0,45
63081,51,12,0,0,40
73988,26,10,0,0,40
49115,38,10,0,0,27
86912,42,13,0,0,40
83231,33,9,0,0,40
36011,21,10,0,0,40
67666,38,14,0,0,38
42162,76,9,0,0,2
68898,51,10,0,0,40
112115,31,9,0,0,40
113577,24,10,0,0,40
109419,25,10,8614,0,45
100270,59,14,0,0,60
99497,18,8,0,0,30
79521,44,13,15024,0,55
37238,36,13,0,0,42
116391,41,13,0,0,40
44712,66,9,0,0,15
87757,37,12,0,0,45
32825,46,9,0,0,60
87632,29,7,0,0,40
49657,36,13,0,0,50
69757,29,13,0,0,50
103573,32,10,0,0,40
34862,26,10,0,0,38
76487,40,13,0,0,50
117476,20,10,0,0,40
103886,38,10,0,0,40
95049,40,11,0,0,40
76487,44,9,0,0,40
102092,49,7,2174,0,40
103588,23,9,0,0,40
75387,37,9,0,0,40
35603,21,9,0,0,11
88638,70,9,0,0,8
27086,61,9,0,0,40
93511,17,7,0,0,15
32950,23,10,0,0,40
117030,72,10,0,0,40
73199,32,8,0,0,40
86143,40,11,0,0,40
116477,39,11,0,0,40
102308,49,15,15024,0,35
34761,77,4,0,0,40
97743,24,9,0,0,37
86150,32,13,0,1977,40
28497,46,10,0,0,8
30661,71,4,6514,0,40
38268,30,9,0,0,40
29261,27,12,0,0,42
102346,50,9,0,0,36
116915,25,10,0,0,40
29075,38,10,5013,0,40
94090,27,10,0,0,50
79874,28,11,0,0,40
82508,31,10,0,0,40
100125,25,13,0,0,40
99316,50,11,0,0,40
89160,17,8,0,0,18
49092,25,9,0,0,50
87757,35,13,0,0,40
70754,45,15,7298,0,60
46836,71,4,0,0,15
53367,17,8,0,0,25
93017,26,11,0,0,40
101320,49,13,0,1564,40
105582,57,13,0,2415,40
111836,19,9,0,0,35
96840,58,9,0,0,37
75140,67,9,0,0,25
98735,46,13,0,0,50
107157,55,9,0,0,40
95923,30,12,0,0,45
87546,24,10,0,0,40
25806,33,16,0,0,20
39581,44,13,0,0,40
48553,48,10,0,0,72
33289,39,9,0,0,60
111377,35,9,0,0,40
103651,33,9,0,0,60
53481,56,9,0,0,40
114222,47,12,0,0,55
34218,66,9,0,0,50
79646,45,10,0,0,70
117210,20,10,0,0,40
63338,34,9,0,0,40
22154,52,10,0,0,40
103734,39,13,0,0,43
32587,32,9,0,0,40
104509,31,10,0,0,35
112812,37,13,0,0,40
43705,51,10,0,0,40
116968,24,13,0,0,40
74056,27,11,0,0,48
33394,37,9,0,0,70
45501,45,13,0,0,50
74389,25,13,0,0,40
70668,48,6,0,0,40
99156,38,9,0,0,46
53905,52,9,0,0,40
94210,41,9,0,0,48
89285,23,10,99999,0,40
91093,52,10,0,0,40
99679,40,14,3103,0,43
32521,58,7,0,0,20
59184,22,9,0,0,30
76978,29,10,0,0,50
103851,17,7,0,0,45
96460,62,9,0,0,40
85420,63,10,5013,0,15
116062,28,12,0,0,40
23580,67,12,0,0,40
95862,24,9,0,0,40
48393,19,10,0,0,32
32365,58,10,0,0,50
94345,56,13,0,0,40
115932,42,9,0,0,40
48853,26,14,0,0,40
38145,39,10,0,0,60
49469,31,15,0,0,50
104017,27,10,0,1902,30
39477,20,10,0,0,20
99554,72,4,0,0,10
98823,41,13,0,0,50
109598,45,9,0,0,40
41035,20,9,0,0,60
111971,42,9,0,0,45
61127,51,9,0,0,50
106014,32,10,0,0,50
115771,62,11,0,0,33
53063,29,13,0,0,40
78954,47,7,0,0,28
111130,54,10,0,0,50
39464,45,9,0,0,40
94064,29,14,0,0,50
42100,24,10,0,0,20
77143,30,10,0,0,25
65018,33,14,0,0,20
93235,28,10,0,0,40
87317,57,6,0,0,8
108247,32,10,3103,0,40
113732,40,9,0,0,40
53956,43,9,0,0,55
71009,38,13,7298,0,40
41721,20,10,0,0,40
105598,28,7,0,1762,40
73928,28,13,0,0,40
33731,31,9,7688,0,40
56651,44,9,0,0,40
51961,26,10,0,0,55
24740,52,9,0,1740,55
27766,40,14,0,0,40
32016,42,11,7298,0,40
24790,50,9,0,0,40
100606,58,9,0,0,50
66432,23,10,0,0,35
57711,21,9,0,0,40
114673,28,14,0,0,40
78529,45,9,0,0,50
76131,65,9,0,0,40
94156,56,9,0,0,50
45776,64,9,0,1762,79
31909,53,11,0,0,45
90526,68,8,0,0,35
37359,29,13,7298,0,40
33725,59,5,0,0,40
73047,26,10,0,0,32
101761,31,13,0,0,40
98168,33,9,0,0,30
91670,38,10,0,0,40
61989,30,10,0,0,5
95423,27,10,0,0,60
30917,31,10,0,0,72
102791,58,9,0,0,40
115438,29,9,0,0,35
29887,52,15,0,0,60
104772,36,9,0,0,40
91506,52,9,0,0,45
57423,29,9,0,0,45
103331,45,10,0,0,40
106850,56,10,0,0,40
70240,28,14,0,0,36
110013,35,13,0,0,40
55860,26,14,0,0,40
26585,20,9,0,0,25
48384,48,13,0,0,60
82521,37,10,4064,0,46
110318,41,14,0,0,30
32059,18,7,0,0,23
33300,49,9,0,0,84
36147,81,15,10605,0,2
46091,42,13,0,0,40
49115,36,12,7688,0,44
114691,33,9,0,0,50
51284,31,9,0,0,36
52750,63,13,0,0,40
96564,39,9,0,0,40
115323,41,10,0,0,40
103406,48,13,0,0,35
23940,18,10,0,0,40
111363,30,10,0,0,40
86308,37,13,0,0,40
73679,20,9,0,0,35
99316,50,9,0,0,50
97723,33,9,0,1887,50
76855,48,10,0,0,53
47178,57,3,0,0,40
97950,62,13,0,0,6
105357,48,9,0,0,40
87076,39,9,0,0,45
109928,18,9,0,0,40
30201,40,11,0,0,35
117028,31,7,0,0,30
44489,45,9,0,0,65
89226,42,11,0,0,45
27624,47,9,0,0,65
26671,40,13,0,0,40
56080,57,9,0,0,60
90533,45,13,0,0,45
32528,35,10,0,0,40
108574,27,9,0,0,40
78507,45,11,0,0,40
95298,44,16,0,0,70
107142,33,8,0,0,40
73493,51,10,0,0,60
26543,32,10,0,2231,40
54102,42,10,0,0,40
96798,47,13,0,0,40
33230,17,7,0,0,15
117310,48,13,0,0,60
42902,52,5,0,0,40
81859,54,9,0,0,40
108739,54,7,0,0,40
56317,62,16,0,0,50
43533,43,3,0,0,40
108322,31,10,0,0,28
80392,64,9,0,0,4
40915,26,13,0,0,40
111483,42,13,0,0,60
36489,50,10,0,0,40
113814,18,9,0,0,40
73023,36,9,0,0,70
108431,29,11,0,2415,40
37848,40,9,0,0,40
54595,37,9,0,0,40
95336,38,13,0,0,45
70034,28,5,0,0,40
108706,29,10,0,0,40
60070,39,9,0,0,24
22743,51,9,0,1740,40
99199,22,10,0,0,50
52090,58,15,0,0,40
50092,47,13,0,1138,40
53777,61,15,0,0,50
65942,32,9,0,0,56
56651,41,9,0,0,45
38918,28,13,0,0,50
102476,26,10,0,0,40
72393,45,9,0,0,35
37939,31,10,0,0,40
32593,31,13,0,0,40
107477,35,10,0,0,40
37932,20,9,0,0,45
112754,25,10,0,0,50
35633,23,10,0,0,40
112358,30,10,0,0,40
115411,40,12,0,0,65
33386,58,12,0,0,20
106373,24,9,0,0,40
69495,40,9,0,0,40
22228,63,9,0,0,40
55899,38,13,0,0,40
33658,43,10,0,3004,40
34307,45,13,0,0,40
28074,46,10,0,0,89
32825,47,10,0,0,60
114120,46,10,0,0,38
92440,36,10,0,0,40
32016,42,9,0,0,70
96061,21,10,0,0,10
51415,66,11,4931,0,98
90042,48,10,0,0,49
39026,19,9,0,0,40
31964,39,9,0,0,80
29019,45,9,0,0,55
33084,46,9,0,0,40
104830,25,13,0,0,15
91670,28,13,0,0,40
106740,58,9,0,0,40
116298,28,4,0,0,45
99971,46,9,0,0,56
91251,56,9,0,0,20
110103,26,9,0,1762,40
34254,27,13,0,0,40
34169,58,10,3103,0,25
55465,21,12,0,0,15
91683,26,10,0,0,40
39302,18,8,0,0,12
112362,47,6,0,0,40
33117,34,9,0,0,40
116657,21,9,0,0,40
113522,52,9,0,0,45
40024,44,9,0,0,40
111000,39,14,0,0,35
102310,60,12,0,0,45
31350,25,10,0,0,40
99838,28,13,0,0,38
29937,51,9,0,0,20
30056,38,10,0,0,40
101020,37,13,4787,0,55
106900,44,13,0,0,40
102737,49,11,0,0,40
99479,56,10,5013,0,46
54341,31,9,0,0,45
88215,37,14,0,0,40
110142,18,7,0,0,15
60269,36,13,0,0,40
82623,33,9,4386,0,48
99666,40,9,0,0,55
104501,53,13,0,0,42
43501,41,10,0,0,40
83774,24,9,0,0,40
77634,30,9,0,0,40
114544,39,10,0,0,55
113612,48,13,0,0,40
106161,65,12,0,0,40
97136,35,10,0,0,37
107882,23,13,0,0,50
34292,28,9,0,0,40
93449,48,15,99999,0,40
40432,17,6,0,0,4
29393,40,9,0,0,40
115376,38,10,0,0,40
80666,41,10,0,0,50
50191,40,5,5455,0,40
104973,42,9,0,0,40
95155,47,13,0,0,43
110010,25,9,0,0,40
89622,35,9,0,0,40
96245,33,9,0,0,99
95388,48,10,0,0,40
46743,42,10,0,0,25
87943,34,4,0,0,48
104870,28,11,0,0,48
65757,65,9,0,0,40
108836,53,5,0,0,40
103990,72,14,0,0,12
28978,51,10,0,0,40
116211,53,10,0,0,40
97683,18,9,0,0,15
115178,43,13,0,0,43
77102,48,16,0,0,45
100634,35,10,0,0,40
29582,18,7,0,0,50
13769,44,10,0,0,40
109390,26,9,0,0,40
108914,51,9,0,0,40
31621,43,10,0,0,20
97541,58,14,0,0,46
71865,34,5,0,0,40
80123,51,10,0,0,35
87556,38,10,0,0,40
104196,41,14,0,0,50
90308,30,1,0,0,28
39581,41,9,4101,0,40
47392,56,11,0,0,40
97925,37,9,0,0,40
52184,49,9,0,0,40
22494,35,13,0,0,50
106365,51,12,0,0,40
73199,37,9,0,0,40
37997,42,13,0,0,40
115880,66,9,0,0,24
29810,21,10,0,0,40
99844,24,14,0,0,60
114357,22,10,0,0,55
46401,50,13,0,0,20
109446,63,9,0,0,40
111563,61,7,0,0,27
22743,54,13,99999,0,70
28738,38,10,0,0,40
90275,51,9,0,0,45
38274,64,4,0,0,40
20946,47,13,0,0,40
45136,45,15,99999,0,60
99591,18,7,0,0,16
32627,42,9,0,0,40
68493,49,9,0,0,40
90409,32,10,0,0,20
76044,51,14,4787,0,35
87632,28,10,0,0,43
37718,46,12,0,1977,50
34235,75,9,2964,0,14
96354,17,7,0,0,40
107302,37,10,0,0,50
50459,51,14,0,1740,40
22975,57,14,0,0,40
97189,29,11,0,0,40
94235,30,13,0,1977,50
52532,36,9,0,0,40
54260,45,9,0,0,60
48520,31,9,0,0,30
34616,22,10,0,0,20
112858,20,9,0,0,2
107425,46,9,0,0,40
106549,62,12,0,0,40
110556,41,14,0,0,40
83066,34,9,0,0,40
30908,52,9,0,0,60
92179,31,6,0,0,40
50408,66,8,0,0,20
80026,49,4,0,0,50
37894,20,10,0,1719,30
26248,22,9,0,0,50
61062,47,16,2354,0,45
82061,21,3,0,0,32
97688,42,9,7298,0,40
67240,25,13,0,0,35
107737,36,7,0,0,40
105638,54,5,0,0,40
81259,36,12,0,0,36
41888,40,10,0,2415,70
57151,31,10,0,0,40
52630,37,10,0,0,40
102478,38,9,0,0,40
56664,48,9,0,0,40
111129,37,11,0,0,39
26803,32,9,0,0,50
54670,28,12,0,0,40
79662,55,9,0,0,60
115336,36,11,0,0,50
98015,58,16,15024,0,32
65876,35,11,0,0,42
32080,42,9,0,0,40
40856,60,9,0,1741,40
115085,24,9,0,0,40
114674,51,10,0,0,55
116298,27,9,0,0,40
85423,54,9,0,0,40
40666,45,11,2885,0,60
32174,32,9,0,0,40
27085,42,10,0,0,40
91819,20,10,0,0,20
35306,33,5,0,0,44
109494,28,10,0,1485,40
52732,28,4,0,0,40
105997,20,10,0,0,25
105959,49,10,0,0,41
47621,57,5,0,0,38
48034,66,9,0,0,16
68798,36,9,0,0,30
72887,22,10,0,0,24
54560,22,9,0,0,60
88500,45,13,7298,0,40
32000,44,13,0,0,45
89598,28,13,0,0,45
32819,72,14,0,0,30
96016,32,13,0,0,40
60668,21,9,0,0,50
36020,46,13,0,0,40
52654,66,7,0,0,32
54953,38,9,0,0,30
26668,24,13,0,0,40
39212,25,13,0,0,40
54065,54,4,0,0,40
44159,24,8,0,0,40
61518,35,9,0,0,60
117198,54,9,0,0,40
96062,51,9,0,0,40
24763,42,13,0,0,65
30412,40,13,0,0,40
51662,59,9,0,0,40
39667,81,9,0,0,20
107433,44,10,0,0,55
28572,36,10,0,0,38
27207,32,7,0,0,80
33474,40,14,0,0,60
114691,31,7,0,0,40
38455,23,10,0,0,11
99549,71,3,0,0,40
98954,50,10,0,0,40
49794,36,9,0,0,45
78020,59,4,0,0,40
53956,42,9,0,0,40
100931,47,14,0,0,45
113838,59,13,4650,0,37
110820,57,9,0,0,40
106141,28,9,99999,0,40
61298,57,3,0,0,40
64156,48,10,0,0,45
30509,38,11,3908,0,50
114968,29,11,0,0,40
54611,44,9,0,0,40
30829,17,7,0,0,12
111410,46,7,0,0,40
51985,24,9,0,0,40
34431,23,9,0,0,40
81648,27,13,0,0,40
55390,29,9,0,0,40
66788,58,9,0,0,40
110677,21,10,0,0,30
53956,44,10,0,0,45
116892,45,12,0,0,40
34572,33,9,0,0,40
30740,66,10,0,0,20
66414,28,13,0,0,40
49539,32,10,3674,0,40
95552,20,9,0,0,40
30012,51,10,0,0,50
96660,60,9,0,0,33
99328,76,13,6514,0,40
41763,22,10,0,0,40
51240,38,13,0,0,45
87867,20,10,0,0,40
111779,40,7,0,0,36
59469,56,4,0,0,40
104258,53,6,0,0,40
114764,33,10,0,0,40
83704,21,5,0,0,30
96062,53,5,0,0,50
96678,54,9,0,0,45
33435,36,11,0,0,40
33644,23,13,0,0,50
30846,53,9,0,0,40
104996,55,9,0,0,15
96129,44,13,0,0,40
58440,47,11,0,0,45
78488,37,9,0,0,32
84673,43,14,0,0,38
69477,54,14,0,1902,60
86643,39,10,0,0,48
96844,22,10,0,1602,20
34378,36,4,0,0,60
71738,43,10,0,0,40
117476,21,10,0,0,40
96244,18,10,0,0,45
33678,34,13,4508,0,35
102442,57,10,0,0,40
108140,38,14,7298,0,50
85001,55,14,0,0,38
52870,36,13,4386,0,50
90956,29,9,0,0,40
37394,57,13,0,0,50
30840,25,10,0,0,40
49159,58,9,0,0,40
94128,28,9,0,0,40
94041,32,13,0,0,40
84587,54,9,0,0,38
33126,41,11,0,0,45
26326,27,11,0,0,40
89487,29,9,0,0,40
42251,23,13,0,0,40
52822,56,10,0,0,70
93034,33,11,0,0,40
36296,42,9,0,0,40
38430,57,4,0,0,40
110075,35,14,15024,0,50
27251,17,7,0,0,40
40230,51,9,0,0,60
100009,47,10,0,0,30
99682,53,14,2174,0,40
90907,49,10,0,0,40
53540,46,10,0,0,40
29433,48,10,0,0,55
45319,74,8,1409,0,20
99297,29,9,0,0,40
104196,40,13,0,0,60
116133,36,9,0,0,41
46492,30,13,0,1902,40
95455,35,13,0,0,55
48343,22,10,0,0,40
80680,38,6,0,0,40
49105,37,9,0,0,25
91608,46,15,0,0,40
70037,42,14,0,0,50
40032,26,13,0,0,40
113725,39,14,8614,0,40
83993,45,12,0,0,56
48894,27,12,0,0,42
102865,39,9,0,0,40
20534,46,14,0,0,20
49255,42,14,4386,0,40
109053,23,9,0,0,60
66561,34,13,0,0,37
99106,68,14,0,0,20
66384,33,9,0,0,38
90446,30,4,0,0,40
31510,31,12,0,0,40
107683,44,11,4386,0,40
73514,21,9,0,0,40
75785,57,9,0,0,70
65390,38,8,0,0,40
50990,57,10,0,0,40
35603,17,8,0,0,20
92609,22,9,0,0,50
45093,40,14,0,0,50
103925,35,14,0,0,35
112115,34,13,0,0,40
72055,20,10,0,0,40
94939,32,10,0,0,48
83791,63,9,0,0,45
110592,33,8,0,0,40
93639,46,13,0,0,40
23940,34,10,0,0,40
71075,56,12,0,0,30
80557,32,9,0,0,70
110622,34,13,0,0,40
40255,26,11,0,0,40
97030,61,6,0,0,36
39477,19,10,0,0,40
57435,73,10,0,0,20
29591,41,11,0,0,42
74194,37,11,0,0,45
53482,49,10,0,0,40
31095,37,11,0,0,60
75541,59,9,0,0,40
99385,48,9,0,0,40
82067,23,11,0,0,40
112264,37,9,0,0,40
115187,45,11,0,0,40
106634,49,14,27828,0,35
37210,30,11,0,0,40
87310,32,14,0,0,60
55048,25,9,0,0,36
104052,30,9,0,0,42
100303,58,8,0,0,40
52765,61,9,0,0,99
84924,43,10,0,0,44
52012,17,7,0,0,15
29144,31,10,0,0,50
30070,29,13,0,0,40
82699,39,15,13550,0,70
114328,46,10,0,0,40
109351,39,13,0,0,30
64563,47,10,7688,0,42
99408,23,10,0,0,40
79077,18,8,0,0,22
99927,66,9,0,0,45
107231,45,12,0,0,45
55363,44,13,0,1887,40
26898,37,12,0,0,40
108654,64,10,0,1421,35
66935,25,13,0,0,40
111697,22,13,0,0,30
94448,52,11,0,0,40
107439,43,10,0,0,30
45975,43,8,0,0,40
104413,54,10,4101,0,40
85632,34,10,0,0,40
102359,48,16,0,0,60
96245,31,9,0,0,42
91453,42,13,0,0,50
106176,52,13,0,3770,40
25932,51,11,0,0,99
45564,46,15,0,0,40
100821,55,9,0,0,36
86268,28,9,0,0,40
95680,61,12,3103,0,40
117210,21,10,0,0,40
64875,38,11,0,0,50
91039,38,13,5178,0,48
34918,23,13,0,0,15
97159,44,13,0,0,40
90113,65,13,0,0,60
96705,19,10,0,0,14
85492,38,9,0,0,50
77009,28,10,0,0,40
100135,32,10,0,0,15
103803,51,9,0,0,50
102178,35,10,0,0,48
61996,26,9,0,0,62
42900,32,13,0,0,50
113106,21,9,0,0,19
41737,74,9,0,2149,30
38707,22,10,0,0,20
58700,18,5,0,0,40
100079,27,9,0,0,60
86019,17,7,0,0,36
35468,68,14,0,0,24
110861,37,10,0,0,40
102320,30,11,0,0,40
101204,47,10,4064,0,40
77373,43,13,0,0,47
51916,56,9,0,0,50
81786,23,10,0,0,40
55360,25,9,0,0,40
107435,32,9,0,0,40
39803,20,10,0,0,40
114200,40,9,0,0,40
47589,64,10,15024,0,50
102946,35,10,0,1669,45
107231,45,9,0,0,55
43467,41,13,0,0,99
50524,40,8,0,0,40
110916,17,7,0,0,10
87504,47,13,0,0,50
75755,31,13,0,0,50
91316,43,14,0,0,60
115892,22,7,0,0,40
104457,36,13,0,0,40
53114,73,10,2538,0,20
102058,59,2,0,0,45
93997,62,16,99999,0,40
91039,39,14,15024,0,45
79702,28,10,0,0,40
33355,37,12,0,0,30
114292,24,10,0,0,40
30246,18,7,0,0,45
63042,41,9,0,0,20
101444,57,14,0,0,40
102058,55,13,0,0,40
93973,30,7,0,0,40
109204,36,10,0,0,40
88879,57,10,0,0,40
117381,37,9,0,0,40
110457,59,13,0,0,50
109472,37,5,0,0,40
95835,59,11,0,0,55
67603,17,5,0,0,10
42959,59,9,0,0,36
64667,65,10,0,0,15
116649,42,11,0,0,40
95989,20,10,0,0,35
117162,66,6,0,0,32
36222,31,9,0,0,65
82676,57,9,0,0,48
52565,54,4,0,0,70
62327,34,13,0,0,40
60001,43,10,0,0,45
105582,55,9,0,0,35
44671,47,9,0,0,38
22228,64,10,0,0,10
109857,28,11,0,0,40
75235,51,13,0,0,60
28119,45,13,0,0,65
78786,71,4,0,2149,24
35245,19,9,0,0,25
50610,22,10,0,0,40
35890,38,9,0,0,40
63225,47,2,0,0,15
81145,23,9,0,0,40
73514,32,11,0,0,50
110457,46,9,0,0,40
105503,38,10,0,0,40
79160,24,9,0,0,40
99783,39,9,0,0,45
33404,32,9,10520,0,50
35890,39,13,0,0,50
91417,75,11,0,0,20
41385,18,9,4508,0,40
96480,33,11,7688,0,40
111843,34,13,3325,0,40
117400,56,10,0,0,35
113658,61,6,0,0,20
102684,21,9,0,0,40
33975,37,13,0,0,50
110327,50,9,0,0,50
103995,51,16,10520,0,60
43535,23,9,0,0,24
71691,51,13,0,0,60
96483,34,12,0,0,60
111722,52,10,0,0,72
101597,27,9,0,0,40
66935,25,9,0,0,30
95639,35,7,0,0,4
58683,45,13,5178,0,48
99237,17,7,0,0,30
107845,41,13,0,0,40
71269,43,10,0,0,45
98283,19,10,0,0,32
81973,57,13,15024,0,45
47534,59,14,0,0,45
116428,54,6,0,0,40
33342,64,10,0,0,40
48855,36,14,0,0,38
50791,57,11,0,0,20
104269,44,9,0,0,40
82578,50,13,0,0,40
93557,49,12,0,0,45
67765,66,7,0,0,84
93326,31,10,0,0,40
101119,50,6,0,0,40
104830,26,14,594,0,35
64253,18,7,0,0,20
111696,33,10,0,0,45
38772,20,7,0,0,40
72338,36,13,0,0,40
70021,18,7,0,0,15
81534,80,2,1086,0,20
99233,36,10,0,1887,40
95875,17,5,0,0,12
98659,53,5,0,0,44
43712,38,9,0,0,55
95864,53,16,15024,0,50
37435,71,13,0,0,3
23063,60,4,0,0,40
104196,42,9,0,0,40
41210,34,9,0,0,60
13862,32,9,0,0,38
83827,44,9,0,0,50
92852,69,9,0,0,5
115439,55,10,0,0,40
98769,27,11,0,0,40
66473,29,10,0,0,50
96660,60,9,0,0,8
34125,18,7,0,0,10
91121,53,14,0,0,40
39264,51,10,0,0,40
117028,30,9,0,0,50
105479,31,13,0,0,50
89202,38,9,0,0,40
82488,26,14,0,0,40
103596,31,9,0,0,65
91124,35,13,0,0,40
81468,68,9,0,0,16
57691,39,9,7298,0,40
37284,31,10,0,0,40
52498,40,12,0,0,40
72294,25,9,0,0,40
100718,67,9,0,0,30
23892,35,9,0,0,40
60135,35,6,0,0,40
95630,74,5,0,0,10
46015,25,9,0,0,50
114580,42,14,0,0,70
37599,29,10,0,0,36
52199,28,13,0,0,50
45795,61,9,0,0,36
95967,59,15,0,0,40
32280,27,9,0,0,40
81534,51,7,0,0,35
103580,54,13,0,0,40
116632,44,13,0,0,35
94113,41,9,99999,0,60
75654,26,9,0,0,40
104727,38,14,0,0,40
116993,63,9,0,0,40
24264,43,10,0,0,40
78923,50,9,0,1485,40
106169,49,10,0,0,40
96480,30,11,0,0,32
105044,38,9,0,0,40
54377,18,9,0,0,50
109414,44,13,0,1977,40
32185,40,9,0,0,44
99897,27,10,0,0,50
52596,22,10,0,0,15
33436,29,9,0,0,42
51985,22,10,1055,0,15
104443,76,9,0,1668,40
30126,41,13,0,0,45
76860,59,3,99999,0,40
25265,21,10,0,0,18
38973,52,6,0,0,40
64874,36,14,0,0,60
103851,17,7,0,0,4
43150,23,13,0,0,40
25982,17,8,0,0,30
34568,21,9,0,0,50
80479,39,13,0,0,55
91667,33,9,0,0,44
77357,41,13,0,0,45
52781,42,13,0,0,40
89625,36,6,0,0,40
108247,34,10,0,0,45
103642,31,9,0,0,45
107564,23,9,0,0,24
29312,32,9,0,0,40
108501,18,10,0,0,25
117310,46,13,0,0,21
31540,70,9,0,0,20
61518,39,10,0,0,50
112576,36,13,0,0,40
103200,30,14,0,0,40
103323,38,13,0,0,55
108670,24,11,0,0,32
99185,54,14,0,0,40
53220,19,10,0,1602,20
55377,48,9,0,0,55
84250,19,10,0,0,22
41281,27,14,0,0,65
27444,41,10,0,0,40
91355,40,9,0,0,40
53292,47,12,0,0,35
64671,25,2,0,0,40
35683,34,10,0,0,40
35314,29,10,0,0,20
32719,37,13,0,0,50
20308,39,13,0,0,40
45037,17,6,0,0,25
79586,29,9,0,0,65
33117,31,10,0,0,45
46322,28,12,0,0,38
111483,43,11,3103,0,40
104973,64,9,0,0,45
87520,36,9,0,0,40
98044,47,1,0,0,25
48268,36,9,0,0,40
87569,22,11,0,1762,40
54985,48,13,0,0,40
20956,47,9,0,0,40
55567,40,13,0,0,40
75417,33,9,0,0,8
96732,38,5,0,0,60
91882,54,9,0,0,43
66384,34,10,0,0,35
98979,70,10,0,0,20
117549,17,7,0,0,35
112658,72,9,2653,0,42
93699,34,9,0,0,50
113708,31,9,0,0,40
82497,21,10,0,0,20
89698,56,9,0,0,40
30069,29,10,0,0,50
115254,41,10,0,0,40
89259,17,7,0,0,15
58124,27,13,0,0,40
86298,44,13,0,0,45
102976,35,9,0,0,50
114365,20,9,0,0,40
105997,21,9,0,0,20
94826,21,3,0,0,40
115880,66,13,10605,0,40
59840,53,10,0,0,60
96062,50,14,0,0,70
104353,48,9,0,0,40
104089,36,11,0,0,40
82566,50,14,0,0,45
51185,33,10,0,0,40
61791,24,5,0,0,40
52505,44,10,0,0,99
48976,36,13,0,0,40
94358,71,9,0,0,6
84790,46,9,0,0,40
49398,30,13,0,0,40
48549,61,10,0,0,38
20308,35,10,0,0,40
80356,32,13,0,0,50
78529,49,13,0,0,60
61898,31,10,0,0,40
90409,34,10,0,0,40
105044,39,9,7298,0,40
98010,48,14,0,0,16
103824,65,14,0,0,40
115677,28,13,7688,0,40
35985,31,9,0,0,40
35743,34,13,0,0,40
43311,38,3,0,0,40
102388,46,12,0,0,60
100669,19,11,0,0,20
95552,22,9,0,0,40
70584,48,9,0,0,40
38540,50,9,0,0,40
52240,33,10,0,0,40
82242,27,13,0,0,45
19447,32,9,0,0,40
109456,22,10,0,0,32
34887,68,9,0,0,6
78374,37,9,0,0,38
33895,42,13,0,0,40
114011,63,7,0,0,40
97355,30,10,0,0,40
96483,20,10,0,0,8
107142,32,11,5013,0,50
82008,48,9,0,0,50
116044,25,9,0,0,40
110408,28,9,0,0,45
117528,35,13,0,0,40
61777,23,13,2580,0,40
67928,62,2,0,0,40
27881,23,10,0,0,66
108140,39,9,0,0,40
113453,32,13,0,0,24
23545,46,9,0,0,40
90729,23,7,0,0,40
113544,60,13,0,0,50
77462,53,10,0,0,60
108001,25,10,0,0,45
